"","sample","gene","evidence_n","beta_n","evidence","beta","focal_log2","all_log2","all_log2_right","all_log2_left","informative_snps","snps","tc","ploidy","cnA","cnB","cnA.int","cnB.int","gene_type","log2_cutoff_pass","chr","all_log2.corr","cn.call.corr","non_syn_snv","snv_in_su2c"
"3890","I490045","CDK12",0,NA,0,NA,-0.063,-0.109,-0.16,0.002,4,NA,0.25,2.1,NA,NA,NA,NA,"target",FALSE,"17",-0.109,"wt",0,0
"3891","I490045","CDK4",0,1,0,0.994,-0.217,-0.118,-0.102,-0.124,53,50,0.25,2.1,0.89132756394873,0.846777197153542,1,1,"target",FALSE,"12",-0.118,"wt",0,0
"3892","I490045","CDK6",0,0.998,0,0.998,-0.048,-0.048,-0.039,-0.13,35,31,0.25,2.1,1.06784409838669,1.05261336018301,1,1,"target",FALSE,"7",-0.048,"wt",0,0
"3893","I490045","CDKN1B",0,1,0,0.995,-0.235,-0.136,-0.128,-0.126,101,97,0.25,2.1,0.840634991661569,0.802898442134884,1,1,"target",TRUE,"12",-0.282503540192525,"NoImb_WTGrayZoneCN",0,0
"3894","I490045","CDKN2A",0,1,0,0.999,0.038,-0.101,-0.116,-0.142,105,96,0.25,2.1,0.918419717991396,0.909624149367584,1,1,"target",FALSE,"9",-0.101,"wt",0,0
"3895","I490045","CHD1",0,1,0,0.998,-0.074,-0.131,-0.154,-0.154,93,98,0.25,2.1,0.842599125565218,0.827822467011475,1,1,"target",TRUE,"5",-0.259404567444493,"NoImb_WTGrayZoneCN",0,0
"3896","I490045","CLU",0,1,0.98,0.946,-0.191,-0.237,-0.226,-0.255,136,133,0.25,2.1,0.755943223497802,0.368315061111664,1,0,"target",TRUE,"8",-0.826915592959641,"HemiDel",0,0
"3897","I490045","CST7",0,1,0,0.997,-0.174,0.009,-0.047,0.064,131,102,0.25,2.1,1.23529918125214,1.21324406354977,1,1,"control",FALSE,"20",0.009,"wt",0,0
"3898","I490045","CSTF2T",0,1,0,0.995,-0.172,-0.072,-0.082,-0.025,45,38,0.25,2.1,1.01314114239321,0.97661071641306,1,1,"control",FALSE,"10",-0.072,"wt",0,0
"3899","I490045","CTNNB1",0,1,0.05,0.969,-0.062,0.03,0.032,0.053,37,45,0.25,2.1,1.41938656340896,1.15555377481566,1,1,"target",FALSE,"3",0.03,"wt",0,0
"3900","I490045","CUL1",0,1,0,0.999,-0.061,-0.046,-0.099,0.02,98,102,0.25,2.1,1.06932314446,1.06228488340168,1,1,"target",FALSE,"7",-0.046,"wt",0,0
"3901","I490045","CYLD",0,1,0.51,0.979,0.209,0.093,0.064,0.07,53,49,0.25,2.1,1.57340316562427,1.38350358458624,2,1,"target",TRUE,"16",0.565265980347975,"Unb.Gain",0,0
"3902","I490045","DRD1",0,1,0.05,0.992,0.33,0.011,-0.031,0.072,57,64,0.25,2.1,1.26743334663578,1.19593920434353,1,1,"control",FALSE,"5",0.011,"wt",0,0
"3903","I490045","ENPEP",0,1,0,0.999,-0.019,-0.034,-0.054,-0.092,46,44,0.25,2.1,1.10456003235681,1.09603872340329,1,1,"control",FALSE,"4",-0.034,"wt",0,0
"3904","I490045","EPN1",0,1,0,0.994,-0.015,-0.044,0.099,-0.231,75,73,0.25,2.1,1.09578377189805,1.05080342622386,1,1,"control",FALSE,"19",-0.044,"wt",0,0
"3905","I490045","ERCC1",0,0.999,0,0.992,-0.217,-0.08,-0.141,0.064,39,42,0.25,2.1,1.00425544795376,0.942666299324039,1,1,"target",FALSE,"19",-0.08,"wt",0,0
"3906","I490045","ERCC1",0,0.999,0,0.992,-0.217,-0.201,-0.141,0.064,39,42,0.25,2.1,0.681566164792163,0.624940275494966,1,1,"target",TRUE,"19",-0.613125319534584,"Uncertain HomoDel",0,0
"3907","I490045","ERCC2",0,1,0,0.992,0.123,-0.08,-0.195,-0.039,58,61,0.25,2.1,1.00345079602242,0.943470951255382,1,1,"target",FALSE,"19",-0.08,"wt",0,0
"3908","I490045","ERCC2",0,1,0,0.992,0.123,-0.201,-0.195,-0.039,58,61,0.25,2.1,0.68082635701432,0.625680083272809,1,1,"target",TRUE,"19",-0.613125319534584,"Uncertain HomoDel",0,0
"3909","I490045","ERCC3",0,1,1,0.897,-0.184,-0.15,-0.214,-0.084,50,43,0.25,2.1,1.17358881091011,0.393076689496739,1,0,"target",TRUE,"2",-0.34877248731486,"Imb_WTGrayZoneCN",3,0
"3910","I490045","ERCC4",0,1,0.2,0.985,0.099,0.09,0.009,0.056,61,57,0.25,2.1,1.53356994347458,1.40218800505615,2,1,"target",TRUE,"16",0.556164289644558,"Unb.Gain",0,0
"3911","I490045","ERCC5",0,1,0,0.996,-0.153,-0.147,-0.171,-0.136,154,152,0.25,2.1,0.807724886988314,0.776642660395165,1,1,"target",TRUE,"13",-0.334368298716533,"NoImb_WTGrayZoneCN",0,0
"3912","I490045","ERG_TMPRSS2",0,1,0,0.999,-0.002,-0.002,NA,NA,298,283,0.25,2.1,1.19987807800521,1.18875439902501,1,1,"target",FALSE,"21",-0.002,"wt",0,0
"3913","I490045","FAM183B",0,1,0,0.993,0.282,-0.042,-0.095,0.047,51,42,0.25,2.1,1.105466999205,1.05241134157093,1,1,"control",FALSE,"7",-0.042,"wt",0,0
"3914","I490045","FAM60A",0,1,0,0.992,-0.072,-0.024,-0.015,-0.024,73,84,0.25,2.1,1.16315962413127,1.09615590663728,1,1,"control",FALSE,"12",-0.024,"wt",0,0
"3915","I490045","FANCA",0,1,1,0.887,-0.245,-0.245,-0.343,-0.206,98,91,0.25,2.1,0.944648177154117,0.140641049168154,1,0,"target",TRUE,"16",-0.878251581147755,"HemiDel",0,0
"3916","I490045","FANCC",0,1,1,0.783,0.325,0.255,0.256,0.17,56,60,0.25,2.1,3.10053927621405,0.921072429237311,3,1,"target",TRUE,"9",1.00863756214887,"Unb.Gain",0,0
"3917","I490045","FANCD2",0,0.992,0,0.997,-0.039,-0.091,-0.142,-0.077,23,15,0.25,2.1,0.953334767335382,0.933468196347337,1,1,"target",FALSE,"3",-0.091,"wt",0,0
"3918","I490045","FANCE",0,0.996,0,0.999,0.039,-0.072,-0.071,-0.08,26,21,0.25,2.1,0.996355033697122,0.99081592296339,1,1,"target",FALSE,"6",-0.072,"wt",0,0
"3919","I490045","FANCF",0,1,0,0.993,-0.038,-0.086,-0.168,-0.06,92,86,0.25,2.1,0.985224530658176,0.927361228402054,1,1,"target",FALSE,"11",-0.086,"wt",0,0
"3920","I490045","FANCG",0,0.999,0,0.998,-0.054,-0.126,-0.19,-0.061,21,20,0.25,2.1,0.856671347496111,0.839548444527047,1,1,"target",TRUE,"9",-0.236591302192023,"NoImb_WTGrayZoneCN",0,0
"3921","I490045","FBXW7",0,1,0,0.995,0.014,0.077,0.064,0.129,124,123,0.25,2.1,1.45093209202567,1.40454234676897,1,1,"target",FALSE,"4",0.077,"wt",1,0
"3922","I490045","FCER1A",0,1,0,0.992,0.147,0.016,-0.007,0.016,43,40,0.25,2.1,1.28055591023704,1.21331820142002,1,1,"control",FALSE,"1",0.016,"wt",0,0
"3923","I490045","FOXA1",0,1,0,0.998,-0.072,-0.179,-0.161,-0.192,112,105,0.25,2.1,0.715521684190266,0.699884034294319,1,1,"target",FALSE,"14",-0.179,"wt",0,0
"3924","I490045","FOXP1",0,1,0,0.994,-0.054,-0.05,-0.013,0.289,115,100,0.25,2.1,1.08136590106151,1.03275395643291,1,1,"target",FALSE,"3",-0.05,"wt",0,0
"3925","I490045","GNAS",0,1,0.09,0.988,-0.035,-0.078,-0.139,-0.019,79,84,0.25,2.1,1.02752014598735,0.928380634299847,1,1,"target",FALSE,"20",-0.078,"wt",0,0
"3926","I490045","GRHPR",0,1,0,0.993,-0.003,-0.139,-0.145,-0.111,54,58,0.25,2.1,0.840147141534817,0.787944260200284,1,1,"control",TRUE,"9",-0.296503491884487,"NoImb_WTGrayZoneCN",0,0
"3927","I490045","HDAC8",NA,NA,NA,NA,NA,0.175,NA,NA,NA,NA,0.25,2.1,NA,NA,NA,NA,"control",TRUE,"X",0.800455145040733,"Bal.Gain",0,0
"3928","I490045","HSD3B1",0,1,0,0.996,0.213,0,-0.023,0.052,113,120,0.25,2.1,1.2180908604492,1.18210417148346,1,1,"target",FALSE,"1",0,"wt",0,0
"3929","I490045","IDH1",0,NA,0,NA,-0.127,-0.127,-0.111,0.214,0,NA,0.25,2.1,NA,NA,NA,NA,"target",FALSE,"2",-0.127,"wt",0,0
"3930","I490045","IDH2",0,1,0.43,0.982,-0.214,-0.226,-0.225,-0.25,94,100,0.25,2.1,0.654417611144994,0.524094812505128,1,1,"target",TRUE,"15",-0.758747635482082,"HemiDel",0,0
"3931","I490045","IL1RL2",0,1,0,0.995,-0.031,-0.016,-0.018,0.041,35,36,0.25,2.1,1.17532751812089,1.13149913133928,1,1,"control",FALSE,"2",-0.016,"wt",0,0
"3932","I490045","KDM6A",NA,NA,NA,NA,NA,-0.004,NA,NA,NA,NA,0.25,2.1,NA,NA,NA,NA,"target",FALSE,"X",-0.004,"wt",0,0
"3933","I490045","KMT2C",0,1,0.08,0.988,-0.047,-0.039,-0.053,0.045,74,67,0.25,2.1,1.13452976146243,1.03721203775154,1,1,"target",FALSE,"7",-0.039,"wt",1,0
"3934","I490045","KMT2D",0,1,0,0.993,-0.09,-0.127,-0.26,-0.137,57,62,0.25,2.1,0.872357836256297,0.815420340971952,1,1,"target",TRUE,"12",-0.24113148426566,"NoImb_WTGrayZoneCN",0,0
"3935","I490045","KRAS",0,1,0,0.998,-0.089,-0.068,-0.032,-0.108,89,82,0.25,2.1,1.01275515749473,0.997902780660917,1,1,"target",FALSE,"12",-0.068,"wt",0,0
"3936","I490045","KRT85",0,1,0,0.998,-0.022,0.039,0.042,0.04,113,118,0.25,2.1,1.324860820019,1.30355961775638,1,1,"control",FALSE,"12",0.039,"wt",0,0
"3937","I490045","L3MBTL1",0,NA,0,NA,0.007,-0.065,-0.11,-0.145,0,NA,0.25,2.1,NA,NA,NA,NA,"control",FALSE,"20",-0.065,"wt",0,0
"3938","I490045","LRRC17",0,1,0.04,0.962,0.126,-0.063,-0.085,-0.06,104,43,0.25,2.1,1.17250746622195,0.8691197749635,1,1,"control",FALSE,"7",-0.063,"wt",0,0
"3939","I490045","MDM2",0,1,0,1,-0.286,-0.078,-0.014,-0.206,90,83,0.25,2.1,0.977805045986976,0.975922028956676,1,1,"target",FALSE,"12",-0.078,"wt",0,0
"3940","I490045","MDM4",0,1,1,0.9,0.085,0.135,0.191,0.044,51,56,0.25,2.1,2.06903087674971,1.14929951319258,2,1,"target",TRUE,"1",0.688842631146602,"Unb.Gain",0,0
"3941","I490045","MED12",NA,NA,NA,NA,NA,0.028,NA,NA,NA,NA,0.25,2.1,NA,NA,NA,NA,"target",FALSE,"X",0.028,"wt",0,0
"3942","I490045","MESDC2",0,1,0.92,0.952,-0.28,-0.123,-0.16,-0.11,95,104,0.25,2.1,1.04008009330279,0.668842298660702,1,1,"control",TRUE,"15",-0.223037168346868,"Imb_WTGrayZoneCN",0,0
"3943","I490045","MET",0,1,0,0.998,-0.014,-0.009,-0.019,-0.006,98,106,0.25,2.1,1.18099533375498,1.16401796241588,1,1,"target",FALSE,"7",-0.009,"wt",0,0
"3944","I490045","MIS18A",0,1,0,0.995,-0.027,-0.061,-0.066,-0.06,47,52,0.25,2.1,1.04451488285506,1.0076964377115,1,1,"control",FALSE,"21",-0.061,"wt",0,0
"3945","I490045","MLH1",0,1,0.07,0.986,-0.05,-0.111,-0.122,-0.123,84,84,0.25,2.1,0.941772690964612,0.831647811618416,1,1,"target",FALSE,"3",-0.111,"wt",0,0
"3946","I490045","MSH2",0,1,0,1,-0.02,-0.068,0.119,-0.209,63,52,0.25,2.1,1.00725338489787,1.00621695006769,1,1,"target",FALSE,"2",-0.068,"wt",0,0
"3947","I490045","MSH2",0,1,0,1,-0.02,-0.022,0.119,-0.209,63,52,0.25,2.1,1.13707798558384,1.13600797295733,1,1,"target",FALSE,"2",-0.022,"wt",0,0
"3948","I490045","MSH6",0,1,0,0.999,-0.019,-0.068,-0.141,-0.002,74,67,0.25,2.1,1.00874129263359,1.00472904233197,1,1,"target",FALSE,"2",-0.068,"wt",0,0
"3949","I490045","MSH6",0,1,0,0.999,-0.019,-0.022,-0.141,-0.002,74,67,0.25,2.1,1.1386140976653,1.13447186087587,1,1,"target",FALSE,"2",-0.022,"wt",0,0
"3950","I490045","MTIF3",0,1,0.42,0.956,-0.193,-0.078,-0.057,-0.115,106,64,0.25,2.1,1.15071115313906,0.80374390627471,1,1,"control",TRUE,"13",-0.030686587180465,"CNNL",0,0
"3951","I490045","MYC",0,1,1,0.665,0.111,0.432,0.409,0.436,124,129,0.25,2.1,4.56292840276492,0.764309732396037,5,1,"target",TRUE,"8",1.41480158721209,"Unb.Gain",0,0
"3952","I490045","MYCN",0,1,0,0.995,-0.043,-0.023,0.018,-0.036,47,48,0.25,2.1,1.15368188436475,1.11093550285349,1,1,"target",FALSE,"2",-0.023,"wt",0,0
"3953","I490045","NAPG",0,1,0,0.999,-0.074,-0.036,-0.079,0.004,99,103,0.25,2.1,1.10045912041057,1.09196174897628,1,1,"control",FALSE,"18",-0.036,"wt",0,0
"3954","I490045","NCOA2",0,0.997,1,0.68,0.351,0.375,0.398,0.439,26,29,0.25,2.1,4.18821244527662,0.703881433011354,4,1,"target",TRUE,"8",1.29085262463959,"Unb.Gain",0,0
"3955","I490045","NFE2L2",0,0.998,0,0.996,-0.137,-0.079,-0.109,-0.016,39,40,0.25,2.1,0.990516782756943,0.95838849529152,1,1,"target",FALSE,"2",-0.079,"wt",8,0
"3956","I490045","NFXL1",0,NA,0,NA,-0.078,-0.078,-0.109,-0.045,1,NA,0.25,2.1,NA,NA,NA,NA,"control",FALSE,"4",-0.078,"wt",0,0
"3957","I490045","NIT2",0,1,0,0.996,0.025,-0.059,-0.064,-0.068,67,71,0.25,2.1,1.04509737514259,1.01687817300558,1,1,"control",FALSE,"3",-0.059,"wt",0,0
"3958","I490045","NKX3-1",0,1,0.99,0.924,-0.016,-0.227,-0.203,-0.259,151,160,0.25,2.1,0.858318040394455,0.316224536793977,1,0,"target",TRUE,"8",-0.764834415863087,"HemiDel",0,0
"3959","I490045","NOTCH3",0,1,0,0.997,0.029,-0.039,-0.325,-0.048,54,52,0.25,2.1,1.09946148701382,1.07360528403991,1,1,"control",FALSE,"19",-0.039,"wt",0,0
"3960","I490045","OR3A3",0,1,1,0.858,-0.225,-0.142,-0.127,-0.152,80,83,0.25,2.1,1.3469774035044,0.264077106235716,1,0,"control",TRUE,"17",-0.310611120986111,"Imb_WTGrayZoneCN",0,0
"3961","I490045","PALB2",0,0.998,0.48,0.965,0.147,0.075,0.094,-0.021,36,41,0.25,2.1,1.57643899597517,1.27071005011009,2,1,"target",TRUE,"16",0.510067020018011,"Unb.Gain",0,0
"3962","I490045","PIK3CA",0,1,0,0.996,0.062,0.03,0.036,-0.008,77,77,0.25,2.1,1.30353832333599,1.26934481661354,1,1,"target",FALSE,"3",0.03,"wt",0,0
"3963","I490045","PIK3CB",0,NA,0,NA,-0.011,-0.009,0.062,-0.014,8,NA,0.25,2.1,NA,NA,NA,NA,"target",FALSE,"3",-0.009,"wt",0,0
"3964","I490045","PIK3R1",0,1,0,0.995,-0.042,-0.071,-0.086,-0.055,117,127,0.25,2.1,1.01844328934051,0.976701182942993,1,1,"target",FALSE,"5",-0.071,"wt",0,0
"3965","I490045","PTAFR",0,0.993,0,0.992,0.118,-0.131,-0.263,-0.095,26,21,0.25,2.1,0.863542667474629,0.803698342492103,1,1,"control",FALSE,"1",-0.131,"wt",0,0
"3966","I490045","PTEN",0,1,0.03,0.99,-0.326,-0.278,-0.381,-0.198,135,130,0.25,2.1,0.495310173913428,0.42889623832468,0,0,"target",TRUE,"10",-1.10817363657917,"HomoDel",0,0
"3967","I490045","PTGER4",0,1,0,0.997,-0.288,-0.201,-0.329,-0.152,93,91,0.25,2.1,0.665429309248713,0.639912799111513,1,1,"control",FALSE,"5",-0.201,"wt",0,0
"3968","I490045","PXDNL",0,1,1,0.598,0.374,0.374,0.236,0.652,33,31,0.25,2.1,4.62753328037411,0.256060356925943,5,0,"control",TRUE,"8",1.2886255496665,"Unb.Gain",1,0
"3969","I490045","RAD51B",0,1,0,0.992,-0.029,-0.03,0.064,-0.829,86,87,0.25,2.1,1.14467725016705,1.08214257644002,1,1,"target",FALSE,"14",-0.03,"wt",0,0
"3970","I490045","RAD51C",0,NA,0,NA,-0.002,-0.039,-0.03,-0.102,1,NA,0.25,2.1,NA,NA,NA,NA,"target",FALSE,"17",-0.039,"wt",0,0
"3971","I490045","RAD51C",0,NA,0,NA,-0.002,-0.043,-0.03,-0.102,1,NA,0.25,2.1,NA,NA,NA,NA,"target",FALSE,"17",-0.043,"wt",0,0
"3972","I490045","RB1",0,1,0,0.998,-0.141,-0.158,-0.132,-0.221,49,49,0.25,2.1,0.77018606327299,0.758262717714961,1,1,"target",TRUE,"13",-0.387751052121692,"NoImb_WTGrayZoneCN",0,0
"3973","I490045","RNF125",0,1,0,0.996,-0.215,-0.168,-0.134,-0.184,64,65,0.25,2.1,0.752895172853101,0.721439717934931,1,1,"control",TRUE,"18",-0.437685607754179,"NoImb_WTGrayZoneCN",0,0
"3974","I490045","RNF43",0,1,0,0.985,0.053,-0.039,-0.129,0.025,36,28,0.25,2.1,1.15054307102902,1.02543424512732,1,1,"target",FALSE,"17",-0.039,"wt",0,0
"3975","I490045","RNF43",0,1,0,0.985,0.053,-0.043,-0.129,0.025,36,28,0.25,2.1,1.13905198390314,1.01428953108902,1,1,"target",FALSE,"17",-0.043,"wt",0,0
"3976","I490045","RSF1",0,0.999,1,0.691,0.589,0.421,0.318,0.462,18,14,0.25,2.1,4.35888147370564,0.881057781037148,4,1,"control",TRUE,"11",1.39132345065338,"Unb.Gain",0,0
"3977","I490045","RUNX1",0,1,0,0.995,NA,0.037,NA,NA,115,124,0.25,2.1,1.33058296461184,1.28576666850124,1,1,"target",FALSE,"21",0.037,"wt",0,0
"3978","I490045","RYBP",0,1,0.33,0.985,-0.006,-0.011,0.016,-0.022,68,68,0.25,2.1,1.22945159376734,1.10397191838863,1,1,"target",TRUE,"3",0.224161778708156,"Imb_WTGrayZoneCN",0,0
"3979","I490045","SMARCA1",NA,NA,NA,NA,NA,0.272,NA,NA,NA,NA,0.25,2.1,NA,NA,NA,NA,"target",TRUE,"X",1.05061904759594,"Bal.Gain",0,0
"3980","I490045","SPDYA",0,1,0,0.997,-0.005,-0.052,-0.041,-0.163,75,70,0.25,2.1,1.06216792789231,1.03916236018512,1,1,"control",FALSE,"2",-0.052,"wt",0,0
"3981","I490045","SPOP",0,1,0,0.996,-0.03,0.022,-0.036,0.048,51,52,0.25,2.1,1.28312452669627,1.24527897705604,1,1,"target",FALSE,"17",0.022,"wt",0,0
"3982","I490045","TEX11",NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,0.25,2.1,NA,NA,NA,NA,"control",FALSE,"X",0.138,"wt",0,0
"3983","I490045","TK2",0,1,1,0.892,-0.33,-0.231,-0.253,-0.161,57,53,0.25,2.1,0.962883850309413,0.192130280474395,1,0,"control",TRUE,"16",-0.78939867647428,"HemiDel",0,0
"3984","I490045","TOP3B",0,1,0.56,0.97,-0.053,-0.081,-0.03,-0.112,66,72,0.25,2.1,1.08693064070791,0.850230929703801,1,1,"control",TRUE,"22",-0.0429191146537636,"CNNL",0,0
"3985","I490045","TP53",0,1,1,0.872,-0.277,-0.283,-0.272,-0.362,81,67,0.25,2.1,0.892538711178683,0.00746676001692848,1,0,"target",TRUE,"17",-1.14593479660243,"HemiDel",0,0
"3986","I490045","UGT2B17",0,0.998,0,0.967,-0.235,-0.215,-0.155,-0.136,11,11,0.25,2.1,0.735611164880419,0.497218888004795,1,0,"other",FALSE,"4",-0.215,"wt",0,0
"3987","I490045","VNN3",0,1,0,0.991,0.07,-0.102,-0.124,-0.101,93,99,0.25,2.1,0.948109112078555,0.873837734703355,1,1,"control",FALSE,"6",-0.102,"wt",0,0
"3988","I490045","ZBTB16",0,1,0,0.999,-0.171,-0.125,-0.034,-0.144,77,77,0.25,2.1,0.852296437833713,0.846949929338059,1,1,"target",TRUE,"11",-0.232062230016436,"NoImb_WTGrayZoneCN",0,0
"3989","I490045","ZBTB9",0,1,0.01,0.961,-0.116,-0.048,-0.011,-0.402,40,33,0.25,2.1,1.22128599175373,0.90348566485202,1,1,"other",FALSE,"6",-0.048,"wt",0,0
"3990","I490045","ZFHX3",0,1,1,0.905,-0.137,-0.145,-0.164,-0.073,96,91,0.25,2.1,1.15852966608404,0.437259286917048,1,0,"target",TRUE,"16",-0.324828326085588,"Imb_WTGrayZoneCN",0,0
"3991","J39_0001","ADAM2",0,1,1,0.915,-0.063,0.069,0.182,0.059,77,70,0.26,2,1.52916385407892,0.846928655065175,2,1,"control",TRUE,"8",0.249045385359409,"Imb_WTGrayZoneCN",12,0
"3992","J39_0001","AKT1",0,1,0,1,-0.125,0.065,0.094,0.061,141,133,0.26,2,1.17750748500752,1.17733777593234,1,1,"target",FALSE,"14",0.065,"wt",15,0
"3993","J39_0001","AKT2",0,NA,0,NA,-0.094,-0.06,-0.103,0.047,7,NA,0.26,2,NA,NA,NA,NA,"target",FALSE,"19",-0.06,"wt",29,0
"3994","J39_0001","AKT3",0,1,1,0.916,0.129,0.127,0.177,0.096,71,61,0.26,2,1.70868478470787,0.999143954450771,2,1,"target",TRUE,"1",0.437148011234804,"Imb_WTGrayZoneCN",16,0
"3995","J39_0001","APBB1IP",0,1,0,1,0.023,0.042,0.125,0.08,136,127,0.26,2,1.11450814836571,1.11450814836571,1,1,"control",FALSE,"10",0.042,"wt",7,0
"3996","J39_0001","APC",0,0.999,0,0.999,-0.128,-0.045,-0.095,0.08,47,46,0.26,2,0.888229649170065,0.877772986412592,1,1,"target",FALSE,"5",-0.045,"wt",517,0
"3997","J39_0001","AQP8",0,0.999,0.96,0.938,0.16,0.159,0.17,0.141,94,31,0.26,2,1.7129256365034,1.1824131174906,2,1,"control",TRUE,"16",0.534187909282474,"Unb.Gain",6,0
"3998","J39_0001","AR",NA,NA,NA,NA,NA,1.214,NA,NA,NA,NA,0.26,2,NA,NA,NA,NA,"target",TRUE,"X",2.60315776783051,"Bal.Gain",134,0
"3999","J39_0001","ARID1A",0,0.999,0,0.998,-0.166,-0.057,-0.079,0.001,22,21,0.26,2,0.85550915380695,0.843951583055106,1,1,"target",FALSE,"1",-0.057,"wt",136,0
"4000","J39_0001","ASXL1",0,1,0,1,-0.053,-0.006,0.012,-0.002,139,139,0.26,2,0.98389873799303,0.982206348524177,1,1,"target",FALSE,"20",-0.006,"wt",81,0
"4001","J39_0001","ATG14",0,NA,0,NA,-0.081,-0.013,0.048,-0.088,2,NA,0.26,2,NA,NA,NA,NA,"control",FALSE,"14",-0.013,"wt",8,0
"4002","J39_0001","ATM",0,1,0,0.997,-0.011,0.015,0.043,0.054,202,190,0.26,2,1.05225241056009,1.02719015852308,1,1,"target",FALSE,"11",0.015,"wt",38,0
"4003","J39_0001","ATR",0,1,0,1,-0.115,-0.015,0.03,0.001,123,87,0.26,2,0.961057695689612,0.960946273828685,1,1,"target",FALSE,"3",-0.015,"wt",45,0
"4004","J39_0001","ATXN7",0,1,0,1,-0.23,0.001,0.051,0.048,97,90,0.26,2,1.00241145829397,1.00184327637356,1,1,"control",FALSE,"3",0.001,"wt",53,0
"4005","J39_0001","AURKA",0,1,0,1,-0.076,-0.007,-0.048,0.035,91,84,0.26,2,0.983220191489328,0.981906256079658,1,1,"target",FALSE,"20",-0.007,"wt",27,0
"4006","J39_0001","BRAF",0,1,0,1,-0.007,0.04,0.07,0.047,127,70,0.26,2,1.10854147323091,1.10635522953406,1,1,"target",FALSE,"7",0.04,"wt",20,0
"4007","J39_0001","BRCA1",0,NA,0,NA,-0.044,-0.012,0.024,0.068,3,NA,0.26,2,NA,NA,NA,NA,"target",FALSE,"17",-0.012,"wt",88,0
"4008","J39_0001","BRCA2",0,1,0,1,-0.088,-0.04,-0.06,-0.024,192,178,0.26,2,0.894818858640227,0.894818858640227,1,1,"target",FALSE,"13",-0.04,"wt",31,0
"4009","J39_0001","C9orf47",0,1,1,0.818,0.167,0.285,0.285,0.29,160,144,0.26,2,2.69342562312073,0.985456871632449,3,1,"control",TRUE,"9",0.879736717775729,"Unb.Gain",7,0
"4010","J39_0001","CACNG5",0,1,0,1,-0.05,0.032,0.065,0.035,110,100,0.26,2,1.08680886720763,1.08680886720763,1,1,"control",FALSE,"17",0.032,"wt",4,0
"4011","J39_0001","CCND1",0,1,0,0.998,-0.02,0.161,0.124,0.186,69,62,0.26,2,1.46185232523324,1.44869321961334,1,1,"target",TRUE,"11",0.540110655589801,"Bal.Gain",3,0
"4012","J39_0001","CDK12",0,NA,0,NA,-0.086,-0.028,0.012,-0.008,4,NA,0.26,2,NA,NA,NA,NA,"target",FALSE,"17",-0.028,"wt",90,0
"4013","J39_0001","CDK4",0,1,0,1,-0.281,-0.068,-0.092,-0.024,58,50,0.26,2,0.82348698193731,0.822572053997307,1,1,"target",FALSE,"12",-0.068,"wt",4,0
"4014","J39_0001","CDK6",0,0.998,0,0.999,-0.007,0.004,0.033,-0.086,41,31,0.26,2,1.0159964586445,1.00624614466842,1,1,"target",FALSE,"7",0.004,"wt",6,0
"4015","J39_0001","CDKN1B",0,1,0,1,-0.227,-0.031,-0.027,-0.005,116,97,0.26,2,0.919843059116909,0.918550471770028,1,1,"target",FALSE,"12",-0.031,"wt",3,0
"4016","J39_0001","CDKN2A",0,1,0,1,-0.086,0.027,0.042,-0.027,123,96,0.26,2,1.07551924224057,1.07189521191248,1,1,"target",FALSE,"9",0.027,"wt",8,0
"4017","J39_0001","CHD1",0,1,0,1,-0.178,-0.053,-0.037,0.012,101,98,0.26,2,0.860727015124214,0.860727015124214,1,1,"target",FALSE,"5",-0.053,"wt",28,0
"4018","J39_0001","CLU",0,1,1,0.898,-0.312,-0.138,-0.131,-0.122,151,133,0.26,2,1.0080148323209,0.29153688186511,1,0,"target",TRUE,"8",-0.623383765049005,"HemiDel",3,0
"4019","J39_0001","CST7",0,1,0,1,-0.173,0.057,0.014,0.077,148,102,0.26,2,1.15406111895814,1.15406111895814,1,1,"control",FALSE,"20",0.057,"wt",4,0
"4020","J39_0001","CSTF2T",0,1,0,0.998,-0.235,0.022,0.013,0.032,48,38,0.26,2,1.06667169903524,1.05088293750602,1,1,"control",FALSE,"10",0.022,"wt",20,0
"4021","J39_0001","CTNNB1",0,1,0,1,-0.049,0.037,0.093,0.061,46,45,0.26,2,1.10085706936538,1.10010942066218,1,1,"target",FALSE,"3",0.037,"wt",36,0
"4022","J39_0001","CUL1",0,1,0,1,-0.037,0.034,-0.036,0.117,105,102,0.26,2,1.09260987009331,1.09238694970288,1,1,"target",FALSE,"7",0.034,"wt",24,0
"4023","J39_0001","CYLD",0,1,1,0.911,0.019,0.172,0.209,0.178,59,49,0.26,2,1.87133924315834,1.10188255480322,2,1,"target",TRUE,"16",0.572401768480136,"Unb.Gain",21,0
"4024","J39_0001","DRD1",0,1,0,1,-0.04,0.024,-0.017,0.089,66,64,0.26,2,1.06550150929352,1.06374889036884,1,1,"control",FALSE,"5",0.024,"wt",14,0
"4025","J39_0001","ENPEP",0,1,0,0.999,0.006,0.021,-0.115,0.05,52,44,0.26,2,1.06122294722208,1.05375419698674,1,1,"control",FALSE,"4",0.021,"wt",10,0
"4026","J39_0001","EPN1",0,1,0,1,-0.075,0.018,0.106,-0.129,85,73,0.26,2,1.04906580648102,1.04850272105112,1,1,"control",FALSE,"19",0.018,"wt",88,0
